정류장명,정류장번호,노선,기종점,일자,이용자유형,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-04,일반인,0,0,9,11,32,19,156,70,86,317,65,404,73,459,64,155,104,274,68,272,84,175,155,199,173,149,151,197,83,166,66,135,54,129,43,138,31,170,12,38,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-04,어린이,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,1,2,0,2,0,4,1,0,0,1,3,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-04,청소년,0,0,1,2,2,2,62,15,17,90,3,98,8,103,13,33,22,70,21,59,17,19,39,29,100,35,136,31,39,21,42,11,26,19,10,27,22,36,8,4,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-04,경로,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,3,1,4,2,3,0,6,0,7,1,3,0,1,1,1,1,0,11,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-04,장애인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-04,국가유공자,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,1601,인하대후문 - 인하대정문,2023-04,일반인,0,0,0,0,0,0,0,6,0,18,0,10,0,16,0,19,0,24,0,17,0,0,0,10,0,9,0,6,0,7,0,10,0,32,0,14,0,23,0,20,0,27,0,27,0,27,0,0,
장미아파트,37094,1601,인하대후문 - 인하대정문,2023-04,청소년,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,4,0,1,0,3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,3,0,0,0,3,0,1,0,0,
장미아파트,37094,515,인천지방법원 - 인천지방법원,2023-04,일반인,0,0,30,1,52,0,83,3,25,23,31,4,26,6,19,5,16,5,13,6,22,8,30,4,23,6,24,6,39,6,10,3,11,2,6,1,7,0,2,0,0,0,0,0,0,0,0,0,
장미아파트,37094,515,인천지방법원 - 인천지방법원,2023-04,어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,3,1,0,15,1,0,2,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,515,인천지방법원 - 인천지방법원,2023-04,청소년,0,0,0,0,0,0,1,0,5,2,0,0,1,0,2,0,7,1,3,2,2,0,12,1,20,6,19,0,20,0,17,0,8,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,
장미아파트,37094,515,인천지방법원 - 인천지방법원,2023-04,경로,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,2,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,517,기점(미정차) - 신창아파트,2023-04,일반인,0,0,7,0,37,0,98,4,131,17,72,14,57,6,70,8,82,17,93,11,74,9,133,11,99,6,136,3,99,0,56,4,42,1,23,10,17,8,9,1,0,0,0,0,0,0,0,0,
장미아파트,37094,517,기점(미정차) - 신창아파트,2023-04,어린이,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,2,0,1,0,8,0,12,1,3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,517,기점(미정차) - 신창아파트,2023-04,청소년,0,0,1,0,0,0,2,0,10,29,2,2,10,1,10,1,17,1,10,0,11,0,22,1,30,0,36,1,22,1,15,0,9,1,5,1,5,2,3,0,0,0,0,0,0,0,0,0,
장미아파트,37094,517,기점(미정차) - 신창아파트,2023-04,경로,0,0,0,0,0,0,0,2,1,0,4,0,0,3,2,1,3,0,3,1,2,0,1,0,2,0,0,0,3,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,517,기점(미정차) - 신창아파트,2023-04,장애인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,517,기점(미정차) - 신창아파트,2023-04,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,519,기점(미정차) - 신창아파트,2023-04,일반인,0,0,0,0,103,1,95,5,100,5,45,10,38,16,62,5,91,10,45,13,103,7,97,8,103,9,159,7,70,3,31,3,37,2,29,4,24,4,7,2,0,0,0,0,0,0,0,0,
장미아파트,37094,519,기점(미정차) - 신창아파트,2023-04,어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,14,0,14,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,519,기점(미정차) - 신창아파트,2023-04,청소년,0,0,0,0,2,0,26,0,0,6,4,3,3,2,12,1,19,0,3,0,11,1,16,3,28,1,54,0,5,3,13,1,5,0,7,1,13,1,3,0,0,0,0,0,0,0,0,0,
장미아파트,37094,519,기점(미정차) - 신창아파트,2023-04,경로,0,0,0,0,0,0,0,1,0,0,1,0,0,2,2,1,3,1,0,2,1,3,0,2,0,0,0,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,519,기점(미정차) - 신창아파트,2023-04,장애인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,519,기점(미정차) - 신창아파트,2023-04,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,8,인천대학교공과대학 - 인천대학교공과대학,2023-04,일반인,0,0,67,72,81,47,237,181,132,792,131,854,138,778,116,236,154,412,107,530,127,190,243,249,268,201,263,195,117,221,108,221,90,152,64,157,38,128,35,54,0,0,0,0,0,0,0,0,
장미아파트,37094,8,인천대학교공과대학 - 인천대학교공과대학,2023-04,어린이,0,0,0,0,0,0,0,4,1,32,0,3,0,0,0,2,0,4,5,2,2,0,14,3,5,1,10,5,5,1,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,8,인천대학교공과대학 - 인천대학교공과대학,2023-04,청소년,0,0,0,0,1,0,141,8,96,148,7,184,5,173,24,54,26,103,26,98,24,34,60,29,268,29,177,33,53,27,51,12,26,6,21,5,20,16,54,4,0,0,0,0,0,0,0,0,
장미아파트,37094,8,인천대학교공과대학 - 인천대학교공과대학,2023-04,경로,0,0,0,3,0,0,0,4,0,0,1,9,2,2,3,1,1,2,0,11,1,4,2,8,3,6,0,6,3,1,1,3,12,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,8,인천대학교공과대학 - 인천대학교공과대학,2023-04,장애인,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,1,0,1,0,2,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
장미아파트,37094,8,인천대학교공과대학 - 인천대학교공과대학,2023-04,국가유공자,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,9200,송도파크레인동일하이빌 - 송도파크레인동일하이빌,2023-04,일반인,0,0,0,0,0,0,0,28,0,110,2,158,1,243,1,111,3,117,1,109,0,87,1,79,2,63,3,106,0,77,0,167,0,281,1,289,0,243,4,211,7,236,2,92,0,0,0,0,
장미아파트,37094,9200,송도파크레인동일하이빌 - 송도파크레인동일하이빌,2023-04,어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,9200,송도파크레인동일하이빌 - 송도파크레인동일하이빌,2023-04,청소년,0,0,0,0,0,0,1,5,0,3,0,23,0,35,1,9,0,21,0,12,0,4,0,6,0,3,0,5,0,1,0,10,0,8,0,21,0,8,0,13,0,5,0,0,0,0,0,0,
