정류장명,정류장번호,노선,기종점,일자,이용자유형,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-03,일반인,0,0,4,10,63,24,160,63,113,388,95,455,87,519,69,171,77,272,87,309,82,142,143,193,149,147,189,193,113,161,60,147,35,155,31,160,30,141,11,33,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-03,어린이,0,0,0,0,0,0,0,11,0,20,0,0,0,1,0,0,1,0,4,0,2,3,3,2,3,0,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-03,청소년,0,0,0,0,1,0,63,9,15,112,5,128,7,134,7,41,13,75,15,77,20,29,70,34,162,39,118,43,50,27,28,23,23,16,16,26,9,29,3,3,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-03,경로,0,0,0,0,0,0,0,0,1,1,0,4,4,6,0,4,1,3,0,4,1,2,0,5,0,8,0,3,2,1,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-03,장애인,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-03,국가유공자,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,1601,인하대후문 - 인하대정문,2023-03,일반인,0,0,0,0,0,0,0,10,0,13,0,21,0,5,0,9,0,20,0,15,0,5,0,3,0,4,0,5,0,10,0,8,0,25,2,6,2,9,0,34,0,41,0,21,0,21,0,0,
장미아파트,37094,1601,인하대후문 - 인하대정문,2023-03,청소년,0,0,0,0,0,0,0,2,0,1,0,3,0,2,0,1,0,4,0,2,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,
장미아파트,37094,515,인천지방법원 - 인천지방법원,2023-03,일반인,0,0,24,0,47,0,111,1,71,18,27,4,24,11,20,10,13,3,19,6,21,8,24,3,23,8,22,11,37,9,14,2,15,2,6,2,4,0,9,1,0,0,0,0,0,0,0,0,
장미아파트,37094,515,인천지방법원 - 인천지방법원,2023-03,어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,3,2,3,1,1,0,1,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
