정류장명,정류장번호,노선,기종점,일자,이용자유형,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-05,일반인,0,0,5,11,41,26,142,94,98,329,72,416,59,462,82,168,104,286,65,361,72,140,126,193,133,152,160,172,104,182,77,166,36,162,30,168,36,209,17,40,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-05,어린이,0,0,0,0,0,0,0,1,0,3,17,17,0,0,0,0,0,0,3,0,3,0,5,0,3,3,1,1,0,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-05,청소년,0,0,0,0,1,0,84,32,19,85,22,92,4,105,42,30,29,58,15,78,36,41,42,34,103,34,116,45,27,20,28,23,23,20,7,32,8,29,9,3,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-05,경로,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,1,2,1,5,0,0,0,1,0,0,1,2,2,3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-05,장애인,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,111-2,동춘동차고지 - 동춘동차고지,2023-05,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,1601,인하대후문 - 인하대정문,2023-05,일반인,0,0,0,0,0,0,0,12,1,20,0,12,0,31,0,3,0,28,0,13,0,8,0,11,0,8,0,7,0,5,0,11,0,22,0,17,0,12,0,16,0,23,1,18,0,23,0,0,
장미아파트,37094,1601,인하대후문 - 인하대정문,2023-05,청소년,0,0,0,0,0,0,0,9,0,3,0,1,0,0,0,3,0,3,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,5,0,2,0,0,0,0,0,1,0,0,
장미아파트,37094,515,인천지방법원 - 인천지방법원,2023-05,일반인,0,0,22,3,37,1,76,5,28,9,25,5,13,7,12,13,20,9,20,8,20,11,42,5,39,7,39,5,41,11,13,4,8,5,2,1,4,0,2,1,0,0,0,0,0,0,0,0,
장미아파트,37094,515,인천지방법원 - 인천지방법원,2023-05,어린이,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,4,3,0,3,2,0,4,0,1,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,515,인천지방법원 - 인천지방법원,2023-05,청소년,0,0,0,0,1,0,2,0,4,11,2,0,2,2,4,1,5,0,8,0,4,0,12,2,19,4,15,2,14,0,7,0,5,0,2,0,10,0,4,3,0,0,0,0,0,0,0,0,
장미아파트,37094,515,인천지방법원 - 인천지방법원,2023-05,경로,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,515,인천지방법원 - 인천지방법원,2023-05,장애인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,517,기점(미정차) - 신창아파트,2023-05,일반인,0,0,7,0,54,1,139,5,133,16,71,22,91,11,75,10,106,17,92,11,81,7,148,10,131,4,184,11,102,4,59,4,49,2,27,8,21,6,10,5,0,0,0,0,0,0,0,0,
장미아파트,37094,517,기점(미정차) - 신창아파트,2023-05,어린이,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,4,0,3,0,14,0,13,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,517,기점(미정차) - 신창아파트,2023-05,청소년,0,0,0,0,4,0,7,5,5,32,5,2,7,1,15,1,16,1,12,3,17,3,24,1,36,1,33,1,17,3,8,2,6,0,9,0,2,1,3,0,0,0,0,0,0,0,0,0,
장미아파트,37094,517,기점(미정차) - 신창아파트,2023-05,경로,0,0,0,0,0,0,1,2,0,0,0,0,1,0,3,0,3,0,2,2,0,2,3,1,2,1,1,0,3,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,517,기점(미정차) - 신창아파트,2023-05,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,519,기점(미정차) - 신창아파트,2023-05,일반인,0,0,0,0,98,0,105,5,87,6,79,9,66,17,53,5,83,14,65,8,86,4,129,2,119,7,159,1,90,9,29,3,30,0,20,4,41,4,5,3,0,0,0,0,0,0,0,0,
장미아파트,37094,519,기점(미정차) - 신창아파트,2023-05,어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,6,0,11,0,8,0,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37094,519,기점(미정차) - 신창아파트,2023-05,청소년,0,0,0,0,2,0,33,1,3,7,7,1,10,2,12,1,18,2,4,1,9,3,16,0,20,0,52,3,11,1,11,0,12,0,7,1,17,0,3,0,0,0,0,0,0,0,0,0,
장미아파트,37094,519,기점(미정차) - 신창아파트,2023-05,경로,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,2,0,3,0,1,1,1,0,3,0,2,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
