정류장명,정류장번호,노선,기종점,일자,이용자유형,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
인하대정문,37104,111-2,동춘동차고지 - 동춘동차고지,2023-05,일반인,0,0,5,48,3,25,21,124,32,305,14,235,37,351,73,243,88,226,118,261,112,265,112,160,258,211,270,249,192,276,104,217,134,168,111,164,168,208,54,32,0,0,0,0,0,0,0,0,
인하대정문,37104,111-2,동춘동차고지 - 동춘동차고지,2023-05,어린이,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,3,0,3,0,3,0,3,0,4,0,1,0,2,0,4,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,111-2,동춘동차고지 - 동춘동차고지,2023-05,청소년,0,0,1,0,0,2,1,16,1,27,3,9,4,38,10,18,16,25,13,23,25,22,45,8,52,18,24,40,35,36,19,41,19,41,17,36,30,26,8,1,0,0,0,0,0,0,0,0,
인하대정문,37104,111-2,동춘동차고지 - 동춘동차고지,2023-05,경로,0,0,1,0,3,0,0,0,0,1,0,0,0,1,1,5,0,1,0,5,1,7,0,0,0,3,0,2,0,3,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,111-2,동춘동차고지 - 동춘동차고지,2023-05,장애인,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,111-2,동춘동차고지 - 동춘동차고지,2023-05,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,1601,인하대후문 - 인하대정문,2023-05,일반인,0,0,0,0,0,0,0,30,0,56,1,39,0,109,0,52,0,41,0,36,0,15,0,22,0,42,0,41,0,14,0,27,0,26,0,43,0,37,0,61,1,77,0,85,0,96,0,0,
인하대정문,37104,1601,인하대후문 - 인하대정문,2023-05,어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,1601,인하대후문 - 인하대정문,2023-05,청소년,0,0,0,0,0,0,0,0,0,8,0,3,0,11,0,10,0,8,0,2,0,2,0,0,0,1,0,0,1,0,0,1,0,6,0,1,0,1,0,4,0,3,0,5,0,5,0,0,
인하대정문,37104,1601,인하대후문 - 인하대정문,2023-05,경로,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,
인하대정문,37104,1601,인하대후문 - 인하대정문,2023-05,장애인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,46,신흥교통입구 - 신흥교통입구,2023-05,일반인,0,0,2,21,2,32,27,56,8,207,9,112,19,228,16,123,31,112,25,125,41,132,39,96,46,120,47,139,43,140,31,103,19,66,26,93,5,67,3,11,0,0,0,0,0,0,0,0,
인하대정문,37104,46,신흥교통입구 - 신흥교통입구,2023-05,어린이,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,3,1,0,0,1,0,3,0,5,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,46,신흥교통입구 - 신흥교통입구,2023-05,청소년,0,0,0,0,1,2,0,22,0,30,0,6,1,20,4,13,1,9,0,16,2,19,5,10,9,50,9,28,4,29,1,44,3,21,2,12,5,6,2,0,0,0,0,0,0,0,0,0,
인하대정문,37104,46,신흥교통입구 - 신흥교통입구,2023-05,경로,0,0,0,1,0,0,0,0,0,3,0,0,0,3,1,1,1,2,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,46,신흥교통입구 - 신흥교통입구,2023-05,장애인,0,0,0,10,0,1,0,2,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,46,신흥교통입구 - 신흥교통입구,2023-05,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,5,신명아파트.대우3차아파트 - 늘푸른벽산.서강2차,2023-05,일반인,0,0,0,18,0,22,7,60,6,130,8,81,13,176,11,86,27,88,32,80,30,57,28,74,48,66,27,105,59,66,22,121,20,60,23,53,22,50,10,34,0,0,0,0,0,0,0,0,
인하대정문,37104,5,신명아파트.대우3차아파트 - 늘푸른벽산.서강2차,2023-05,어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,1,0,0,1,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,5,신명아파트.대우3차아파트 - 늘푸른벽산.서강2차,2023-05,청소년,0,0,0,0,0,1,0,7,2,32,1,7,1,17,2,9,4,12,2,23,2,9,7,17,7,30,3,20,1,21,0,36,6,18,2,6,2,8,4,3,0,0,0,0,0,0,0,0,
인하대정문,37104,5,신명아파트.대우3차아파트 - 늘푸른벽산.서강2차,2023-05,경로,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,2,0,0,0,1,0,0,1,2,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,5,신명아파트.대우3차아파트 - 늘푸른벽산.서강2차,2023-05,장애인,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,5,신명아파트.대우3차아파트 - 늘푸른벽산.서강2차,2023-05,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,5-1,용현동성원상떼빌아파트 - 용현동성원상떼빌아파트,2023-05,일반인,0,0,0,21,4,15,1,32,6,87,3,64,14,130,29,43,24,30,17,57,22,34,49,33,47,45,49,49,66,51,32,25,28,37,20,24,23,30,26,15,24,24,0,0,0,0,0,0,
