정류장명,정류장번호,노선,기종점,일자,이용자유형,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
인하대정문,37104,111-2,동춘동차고지 - 동춘동차고지,2023-10,일반인,0,0,2,18,3,33,18,102,35,271,24,207,39,380,57,257,74,208,100,276,138,207,129,152,191,162,222,237,198,291,93,150,122,125,125,164,125,145,61,54,0,0,0,0,0,0,0,0,
인하대정문,37104,111-2,동춘동차고지 - 동춘동차고지,2023-10,어린이,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,0,0,2,1,3,0,6,0,7,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,111-2,동춘동차고지 - 동춘동차고지,2023-10,청소년,0,0,0,0,1,1,0,12,0,29,2,7,4,15,4,11,17,11,13,13,8,2,39,18,23,17,17,21,19,38,6,19,4,5,8,15,7,9,6,1,0,0,0,0,0,0,0,0,
인하대정문,37104,111-2,동춘동차고지 - 동춘동차고지,2023-10,경로,0,0,0,0,0,0,1,0,0,0,2,4,1,4,2,2,0,2,1,1,0,5,0,2,0,6,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,111-2,동춘동차고지 - 동춘동차고지,2023-10,장애인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,111-2,동춘동차고지 - 동춘동차고지,2023-10,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,1601,인하대후문 - 인하대정문,2023-10,일반인,0,0,0,0,0,0,0,33,1,58,0,47,0,71,0,75,0,64,0,21,0,18,0,13,0,20,0,22,0,21,0,11,1,29,0,26,0,33,0,45,1,62,1,90,0,128,0,0,
인하대정문,37104,1601,인하대후문 - 인하대정문,2023-10,어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,1601,인하대후문 - 인하대정문,2023-10,청소년,0,0,0,0,0,0,0,8,0,5,0,3,0,5,0,4,0,6,0,1,0,0,0,0,0,1,0,0,0,4,0,3,0,3,0,2,0,1,0,2,0,1,0,0,0,2,0,0,
인하대정문,37104,46,신흥교통입구 - 신흥교통입구,2023-10,일반인,0,0,1,17,5,29,24,59,14,159,12,102,14,173,14,150,17,99,20,140,34,138,64,85,48,100,41,147,42,120,16,83,17,71,19,92,12,72,4,12,0,0,0,0,0,0,0,0,
인하대정문,37104,46,신흥교통입구 - 신흥교통입구,2023-10,어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,6,0,1,0,2,0,4,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,46,신흥교통입구 - 신흥교통입구,2023-10,청소년,0,0,0,1,0,2,2,8,1,15,1,1,1,7,1,8,1,9,2,8,1,2,1,14,4,28,4,20,4,19,2,17,2,16,4,12,2,6,0,1,0,0,0,0,0,0,0,0,
인하대정문,37104,46,신흥교통입구 - 신흥교통입구,2023-10,경로,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,46,신흥교통입구 - 신흥교통입구,2023-10,장애인,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,5,신명아파트.대우3차아파트 - 늘푸른벽산.서강2차,2023-10,일반인,0,0,3,7,6,16,11,54,9,112,9,71,21,155,21,97,37,74,35,88,51,76,64,48,65,57,37,80,38,59,27,45,23,58,12,45,20,65,16,42,0,0,0,0,0,0,0,0,
인하대정문,37104,5,신명아파트.대우3차아파트 - 늘푸른벽산.서강2차,2023-10,어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,4,0,4,1,3,5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,5,신명아파트.대우3차아파트 - 늘푸른벽산.서강2차,2023-10,청소년,0,0,0,0,0,1,0,6,1,15,0,4,0,9,2,3,3,6,2,4,2,8,5,11,3,20,1,13,0,13,1,8,1,12,3,14,2,7,0,2,0,0,0,0,0,0,0,0,
인하대정문,37104,5,신명아파트.대우3차아파트 - 늘푸른벽산.서강2차,2023-10,경로,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,5,신명아파트.대우3차아파트 - 늘푸른벽산.서강2차,2023-10,장애인,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,5,신명아파트.대우3차아파트 - 늘푸른벽산.서강2차,2023-10,국가유공자,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대정문,37104,5-1,용현동성원상떼빌아파트 - 용현동성원상떼빌아파트,2023-10,일반인,0,0,1,15,2,25,6,14,8,68,8,59,10,91,22,44,30,48,27,38,55,37,38,30,46,36,48,34,90,54,27,35,22,34,25,15,17,12,23,9,26,11,0,0,0,0,0,0,
