정류장명,정류장번호,노선,기종점,일자,이용자유형,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
정석항공과학고,37170,13,신흥교통 - 신흥교통,2023-10,일반인,0,0,15,14,56,5,100,26,60,75,34,115,34,91,31,46,49,50,76,81,63,52,66,47,81,54,63,40,75,62,28,65,29,75,22,39,25,63,17,34,0,0,0,0,0,0,0,0,
정석항공과학고,37170,13,신흥교통 - 신흥교통,2023-10,어린이,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37170,13,신흥교통 - 신흥교통,2023-10,청소년,0,0,0,0,0,4,1,33,0,80,1,7,1,8,2,2,8,2,2,4,1,0,31,8,18,12,4,2,7,7,1,3,0,3,1,2,2,0,0,1,0,0,0,0,0,0,0,0,
정석항공과학고,37170,13,신흥교통 - 신흥교통,2023-10,경로,0,0,0,0,0,1,1,0,0,0,5,1,3,3,3,2,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37170,13,신흥교통 - 신흥교통,2023-10,장애인,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37170,13,신흥교통 - 신흥교통,2023-10,국가유공자,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37170,27,항동7가버스차고지 - 항동7가버스차고지,2023-10,일반인,0,0,21,18,135,18,112,52,158,195,103,156,67,121,46,91,47,121,77,161,63,108,88,112,132,136,93,117,63,174,46,162,42,143,36,170,25,162,19,118,0,0,0,0,0,0,0,0,
정석항공과학고,37170,27,항동7가버스차고지 - 항동7가버스차고지,2023-10,어린이,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37170,27,항동7가버스차고지 - 항동7가버스차고지,2023-10,청소년,0,0,0,0,0,1,9,46,7,172,1,25,0,8,2,7,6,5,2,5,0,7,30,18,18,13,11,11,3,5,4,7,3,4,2,10,0,1,2,2,0,0,0,0,0,0,0,0,
정석항공과학고,37170,27,항동7가버스차고지 - 항동7가버스차고지,2023-10,경로,0,0,0,0,1,0,0,0,0,1,0,1,1,5,1,5,1,1,1,3,0,5,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37170,27,항동7가버스차고지 - 항동7가버스차고지,2023-10,장애인,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,
정석항공과학고,37170,27,항동7가버스차고지 - 항동7가버스차고지,2023-10,국가유공자,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37170,511,독배로317번길(삼거리) - SK스카이뷰,2023-10,일반인,0,0,27,39,263,260,624,699,618,1858,387,2350,290,2287,414,1104,337,1321,304,1645,390,1030,417,1039,451,920,466,1168,363,1369,276,1385,205,1218,150,1251,143,1451,69,1367,0,0,0,0,0,0,0,0,
정석항공과학고,37170,511,독배로317번길(삼거리) - SK스카이뷰,2023-10,어린이,0,0,0,0,0,2,0,0,0,1,0,0,0,1,5,5,2,4,0,2,6,7,1,7,3,4,1,3,1,5,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37170,511,독배로317번길(삼거리) - SK스카이뷰,2023-10,청소년,0,0,0,4,0,19,2,649,6,949,12,173,10,130,25,51,21,74,16,76,12,58,145,67,72,55,65,43,22,39,8,17,7,21,2,33,0,27,2,26,0,0,0,0,0,0,0,0,
정석항공과학고,37170,511,독배로317번길(삼거리) - SK스카이뷰,2023-10,경로,0,0,0,0,0,3,0,4,6,1,9,10,4,8,4,4,6,18,7,12,3,9,1,11,3,15,1,14,1,7,0,9,0,3,0,6,0,7,0,2,0,0,0,0,0,0,0,0,
정석항공과학고,37170,511,독배로317번길(삼거리) - SK스카이뷰,2023-10,장애인,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,3,0,1,0,2,0,2,0,2,0,0,1,2,1,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37170,511,독배로317번길(삼거리) - SK스카이뷰,2023-10,국가유공자,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37170,512,인하대후문 - 인하대후문,2023-10,일반인,0,0,0,0,4,10,13,3,19,39,9,19,28,23,18,23,15,21,14,20,22,11,20,8,26,14,5,22,11,17,7,10,3,5,4,3,2,11,0,7,0,0,0,0,0,0,0,0,
