정류장명,정류장번호,노선,기종점,일자,이용자유형,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
인하대후문,37167,13,신흥교통 - 신흥교통,2023-05,일반인,0,0,22,20,37,30,41,39,32,357,62,278,77,533,56,213,92,136,112,268,158,144,213,125,245,170,187,138,195,196,148,149,112,119,156,86,201,71,137,49,0,0,0,0,0,0,0,0,
인하대후문,37167,13,신흥교통 - 신흥교통,2023-05,어린이,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,1,2,4,3,1,1,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,13,신흥교통 - 신흥교통,2023-05,청소년,0,0,1,0,0,0,1,3,0,24,0,25,0,68,1,20,5,24,12,40,13,30,23,15,32,32,25,65,28,35,16,44,18,27,17,10,25,4,17,2,0,0,0,0,0,0,0,0,
인하대후문,37167,13,신흥교통 - 신흥교통,2023-05,경로,0,0,0,0,1,1,0,0,0,0,3,1,1,2,0,1,1,1,2,0,3,0,1,2,4,1,2,3,2,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,13,신흥교통 - 신흥교통,2023-05,장애인,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,13,신흥교통 - 신흥교통,2023-05,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,27,항동7가버스차고지 - 항동7가버스차고지,2023-05,일반인,0,0,15,46,22,47,57,68,53,463,33,354,42,550,46,350,66,311,57,413,110,249,120,227,167,297,178,345,130,399,105,346,87,311,108,227,90,180,82,113,0,0,0,0,0,0,0,0,
인하대후문,37167,27,항동7가버스차고지 - 항동7가버스차고지,2023-05,어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,2,0,7,3,5,4,5,9,12,8,8,7,2,8,6,6,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,27,항동7가버스차고지 - 항동7가버스차고지,2023-05,청소년,0,0,0,0,0,0,6,4,1,40,1,34,3,54,7,30,9,32,16,59,8,32,29,56,56,114,51,81,51,58,46,69,39,65,20,50,30,25,10,14,0,0,0,0,0,0,0,0,
인하대후문,37167,27,항동7가버스차고지 - 항동7가버스차고지,2023-05,경로,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,4,1,4,1,8,2,4,0,3,1,3,1,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,27,항동7가버스차고지 - 항동7가버스차고지,2023-05,장애인,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,27,항동7가버스차고지 - 항동7가버스차고지,2023-05,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,511,독배로317번길(삼거리) - SK스카이뷰,2023-05,일반인,0,0,50,90,126,567,308,1200,258,6004,186,5721,251,8363,267,6045,355,4821,329,5568,404,3967,447,2250,476,2302,481,2708,424,2987,323,2533,339,1909,268,1520,288,1449,219,1231,0,0,0,0,0,0,0,0,
인하대후문,37167,511,독배로317번길(삼거리) - SK스카이뷰,2023-05,어린이,0,0,0,0,0,0,0,0,1,4,0,3,0,3,0,14,1,8,0,8,6,12,9,9,10,9,8,7,18,13,6,16,5,3,4,4,1,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,511,독배로317번길(삼거리) - SK스카이뷰,2023-05,청소년,0,0,0,2,1,8,17,107,7,564,5,445,1,1112,17,486,25,522,31,425,41,362,63,206,67,236,80,313,56,280,76,265,60,254,36,154,40,119,23,58,0,0,0,0,0,0,0,0,
인하대후문,37167,511,독배로317번길(삼거리) - SK스카이뷰,2023-05,경로,0,0,0,20,1,9,2,11,1,8,2,29,1,16,5,15,2,36,4,33,2,27,6,16,2,18,0,12,1,9,4,7,1,2,0,2,0,4,1,0,0,0,0,0,0,0,0,0,
인하대후문,37167,511,독배로317번길(삼거리) - SK스카이뷰,2023-05,장애인,0,0,0,1,1,18,1,12,8,10,5,8,3,9,1,3,1,6,0,4,0,4,3,2,0,5,0,10,1,1,0,15,0,4,0,6,0,3,0,1,0,0,0,0,0,0,0,0,
인하대후문,37167,511,독배로317번길(삼거리) - SK스카이뷰,2023-05,국가유공자,0,0,0,0,0,9,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,512,인하대후문 - 인하대후문,2023-05,일반인,0,0,6,0,9,17,36,34,35,152,12,77,25,108,59,81,86,84,82,79,103,72,111,60,191,54,82,35,110,64,55,69,74,27,73,32,54,3,0,11,0,0,0,0,0,0,0,0,
인하대후문,37167,512,인하대후문 - 인하대후문,2023-05,어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,2,2,1,2,5,2,3,5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,512,인하대후문 - 인하대후문,2023-05,청소년,0,0,2,0,3,0,6,0,0,9,0,1,0,14,2,6,8,12,6,10,6,13,21,13,33,7,16,13,24,21,8,8,6,13,8,2,21,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,512,인하대후문 - 인하대후문,2023-05,경로,0,0,0,0,0,0,1,13,1,2,2,0,2,3,3,2,4,1,2,2,4,4,6,5,5,1,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,512,인하대후문 - 인하대후문,2023-05,장애인,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,512,인하대후문 - 인하대후문,2023-05,국가유공자,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
