정류장명,정류장번호,노선,기종점,일자,이용자유형,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
인하대후문,37167,13,신흥교통 - 신흥교통,2023-07,일반인,0,0,47,19,40,48,25,43,26,186,69,104,22,75,51,84,88,108,125,124,110,84,117,99,130,107,133,107,145,143,110,131,94,58,89,52,110,53,59,49,0,0,0,0,0,0,0,0,
인하대후문,37167,13,신흥교통 - 신흥교통,2023-07,어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,2,4,3,2,1,3,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,13,신흥교통 - 신흥교통,2023-07,청소년,0,0,0,0,0,0,3,0,0,10,0,8,1,5,3,3,7,19,18,51,9,20,20,17,11,23,20,34,18,26,23,8,16,6,14,5,7,0,6,3,0,0,0,0,0,0,0,0,
인하대후문,37167,13,신흥교통 - 신흥교통,2023-07,경로,0,0,0,0,0,3,0,0,0,0,0,0,2,0,1,4,1,4,5,9,1,3,2,2,1,1,0,1,0,3,1,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,13,신흥교통 - 신흥교통,2023-07,장애인,0,0,0,0,0,0,0,0,1,0,2,0,1,1,0,0,2,0,0,2,0,2,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,13,신흥교통 - 신흥교통,2023-07,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,27,항동7가버스차고지 - 항동7가버스차고지,2023-07,일반인,0,0,12,26,29,60,72,64,36,240,24,212,29,199,63,171,72,221,67,235,98,179,111,200,201,191,129,266,100,263,128,285,83,255,66,217,81,160,64,88,0,0,0,0,0,0,0,0,
인하대후문,37167,27,항동7가버스차고지 - 항동7가버스차고지,2023-07,어린이,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,3,1,4,2,4,8,7,11,7,19,11,12,6,23,4,12,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,27,항동7가버스차고지 - 항동7가버스차고지,2023-07,청소년,0,0,0,0,0,1,3,7,0,44,2,16,0,4,3,28,5,27,13,26,4,24,35,38,54,56,47,44,37,25,46,24,39,13,28,12,16,9,16,2,0,0,0,0,0,0,0,0,
인하대후문,37167,27,항동7가버스차고지 - 항동7가버스차고지,2023-07,경로,0,0,0,0,0,0,0,0,2,0,6,0,2,2,0,4,1,3,1,8,0,4,1,4,1,5,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,27,항동7가버스차고지 - 항동7가버스차고지,2023-07,장애인,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,2,2,0,1,2,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,27,항동7가버스차고지 - 항동7가버스차고지,2023-07,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,511,독배로317번길(삼거리) - SK스카이뷰,2023-07,일반인,0,0,31,84,131,489,340,724,286,3732,192,3064,246,1791,357,1526,397,2159,415,1946,537,1463,511,1441,579,1431,565,1733,514,1740,339,1900,323,1449,266,1321,268,1344,126,1198,0,0,0,0,0,0,0,0,
인하대후문,37167,511,독배로317번길(삼거리) - SK스카이뷰,2023-07,어린이,0,0,0,0,1,0,0,0,0,1,5,3,1,7,5,7,6,10,14,14,9,10,31,13,20,16,15,10,8,7,9,6,6,4,4,3,0,1,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,511,독배로317번길(삼거리) - SK스카이뷰,2023-07,청소년,0,0,0,0,1,3,10,24,5,203,11,138,3,70,13,64,44,114,48,226,87,166,74,122,112,122,98,135,90,136,77,99,46,72,34,71,29,70,15,51,0,0,0,0,0,0,0,0,
인하대후문,37167,511,독배로317번길(삼거리) - SK스카이뷰,2023-07,경로,0,0,0,14,1,16,4,3,3,9,4,28,13,7,4,21,5,27,4,29,6,16,7,15,2,17,2,20,1,16,1,6,0,9,0,6,0,5,0,2,0,0,0,0,0,0,0,0,
인하대후문,37167,511,독배로317번길(삼거리) - SK스카이뷰,2023-07,장애인,0,0,0,0,0,0,1,16,8,9,3,8,3,2,0,4,0,5,3,2,1,2,1,1,1,3,0,4,0,4,0,17,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,511,독배로317번길(삼거리) - SK스카이뷰,2023-07,국가유공자,0,0,0,0,0,7,0,0,0,2,2,6,2,4,0,0,0,1,1,0,0,0,0,1,0,3,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,512,인하대후문 - 인하대후문,2023-07,일반인,0,0,5,0,20,8,27,31,48,105,22,65,18,36,46,38,53,58,63,80,57,47,102,63,76,38,77,37,70,53,59,29,80,33,55,15,43,7,4,3,0,0,0,0,0,0,0,0,
인하대후문,37167,512,인하대후문 - 인하대후문,2023-07,어린이,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,2,4,3,9,3,6,5,0,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,512,인하대후문 - 인하대후문,2023-07,청소년,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,1,6,10,14,7,7,7,10,1,7,3,13,2,16,4,11,3,6,2,21,3,2,1,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,512,인하대후문 - 인하대후문,2023-07,경로,0,0,0,0,0,0,0,5,3,4,6,2,3,3,2,3,3,2,3,4,4,5,2,7,3,2,3,1,2,2,0,1,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,512,인하대후문 - 인하대후문,2023-07,장애인,0,0,0,0,0,0,0,0,2,2,0,0,2,0,1,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
