정류장명,정류장번호,노선,기종점,일자,이용자유형,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
인하대후문,37167,13,신흥교통 - 신흥교통,2023-09,일반인,0,0,46,9,37,34,55,41,28,346,39,222,46,459,83,195,108,155,170,225,114,144,213,113,260,121,219,159,195,171,167,119,143,84,147,50,131,51,106,43,0,0,0,0,0,0,0,0,
인하대후문,37167,13,신흥교통 - 신흥교통,2023-09,어린이,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,1,1,0,5,0,2,2,1,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,13,신흥교통 - 신흥교통,2023-09,청소년,0,0,0,0,0,0,0,1,0,16,0,12,2,29,3,4,10,11,13,12,6,8,11,12,24,26,22,38,24,12,31,10,25,8,11,6,11,5,2,2,0,0,0,0,0,0,0,0,
인하대후문,37167,13,신흥교통 - 신흥교통,2023-09,경로,0,0,0,0,0,3,1,1,0,1,2,0,1,1,0,0,3,4,2,5,1,2,0,1,4,6,0,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,13,신흥교통 - 신흥교통,2023-09,장애인,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,13,신흥교통 - 신흥교통,2023-09,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,27,항동7가버스차고지 - 항동7가버스차고지,2023-09,일반인,0,0,12,12,26,48,43,93,52,480,39,392,54,504,55,313,78,288,99,352,118,274,121,185,193,275,193,268,129,287,117,311,112,270,103,214,118,149,68,117,0,0,0,0,0,0,0,0,
인하대후문,37167,27,항동7가버스차고지 - 항동7가버스차고지,2023-09,어린이,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,7,0,7,6,5,8,3,1,4,0,2,2,3,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,27,항동7가버스차고지 - 항동7가버스차고지,2023-09,청소년,0,0,0,0,0,2,2,2,0,35,1,15,1,19,2,10,5,21,2,24,8,17,8,26,28,80,51,58,48,38,41,14,40,18,21,15,6,5,7,6,0,0,0,0,0,0,0,0,
인하대후문,37167,27,항동7가버스차고지 - 항동7가버스차고지,2023-09,경로,0,0,0,0,0,0,0,0,1,1,3,2,1,1,0,2,1,2,0,5,0,1,2,2,0,2,0,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,27,항동7가버스차고지 - 항동7가버스차고지,2023-09,장애인,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,3,0,0,1,2,2,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,
인하대후문,37167,27,항동7가버스차고지 - 항동7가버스차고지,2023-09,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,511,독배로317번길(삼거리) - SK스카이뷰,2023-09,일반인,0,0,42,67,164,546,272,922,296,5463,318,5531,231,7397,318,5044,387,3959,372,4363,440,2976,476,1906,533,1893,612,2043,513,2541,346,2211,363,1634,273,1441,309,1490,201,1212,0,0,0,0,0,0,0,0,
인하대후문,37167,511,독배로317번길(삼거리) - SK스카이뷰,2023-09,어린이,0,0,0,0,0,0,0,2,0,2,1,3,0,7,2,15,2,12,8,11,8,7,21,18,10,6,4,7,5,13,8,4,4,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,511,독배로317번길(삼거리) - SK스카이뷰,2023-09,청소년,0,0,0,0,0,10,9,56,9,328,7,227,3,406,6,217,18,219,24,145,33,106,48,115,71,142,74,135,69,120,66,105,42,72,23,75,21,63,12,58,0,0,0,0,0,0,0,0,
인하대후문,37167,511,독배로317번길(삼거리) - SK스카이뷰,2023-09,경로,0,0,0,0,0,16,7,7,8,8,1,22,12,14,3,21,1,38,8,31,5,16,3,11,1,13,3,11,1,17,2,6,1,8,0,2,0,1,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,511,독배로317번길(삼거리) - SK스카이뷰,2023-09,장애인,0,0,0,0,0,0,0,2,12,10,2,9,0,3,3,3,0,4,1,4,2,1,0,1,1,1,0,5,0,6,0,15,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,511,독배로317번길(삼거리) - SK스카이뷰,2023-09,국가유공자,0,0,0,0,0,4,0,5,0,0,3,4,0,1,0,1,0,1,0,3,0,1,3,1,0,4,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,512,인하대후문 - 인하대후문,2023-09,일반인,0,0,0,0,17,7,9,14,40,148,21,101,29,120,52,77,59,65,53,94,85,69,102,37,156,54,80,25,106,51,69,63,86,29,90,20,63,5,1,10,0,0,0,0,0,0,0,0,
인하대후문,37167,512,인하대후문 - 인하대후문,2023-09,어린이,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,2,0,0,1,1,2,1,3,0,9,3,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,512,인하대후문 - 인하대후문,2023-09,청소년,0,0,0,0,0,1,0,1,1,4,0,0,0,4,5,2,0,17,4,9,10,4,7,6,18,5,10,2,17,7,19,3,13,2,10,2,4,0,0,1,0,0,0,0,0,0,0,0,
인하대후문,37167,512,인하대후문 - 인하대후문,2023-09,경로,0,0,0,0,0,0,0,2,2,0,6,1,3,6,5,3,5,3,5,5,5,2,2,13,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,512,인하대후문 - 인하대후문,2023-09,장애인,0,0,0,0,0,0,1,0,1,0,1,0,2,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,512,인하대후문 - 인하대후문,2023-09,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
