정류장명,정류장번호,노선,기종점,일자,이용자유형,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
인하대후문,37167,13,신흥교통 - 신흥교통,2023-10,일반인,0,0,61,18,19,33,39,35,20,277,40,201,62,367,78,132,120,123,175,229,118,143,220,88,253,121,215,120,180,134,117,110,126,85,151,74,118,70,104,53,0,0,0,0,0,0,0,0,
인하대후문,37167,13,신흥교통 - 신흥교통,2023-10,어린이,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,3,0,1,2,6,2,0,1,0,5,1,2,7,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,13,신흥교통 - 신흥교통,2023-10,청소년,0,0,0,0,0,0,0,1,1,7,0,12,3,28,0,6,5,21,5,21,13,7,24,15,13,23,17,26,18,24,11,11,21,4,15,4,4,6,3,0,0,0,0,0,0,0,0,0,
인하대후문,37167,13,신흥교통 - 신흥교통,2023-10,경로,0,0,0,0,0,3,0,0,0,3,0,0,0,2,1,0,1,4,5,6,0,1,0,4,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,13,신흥교통 - 신흥교통,2023-10,장애인,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,3,0,1,1,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,13,신흥교통 - 신흥교통,2023-10,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,27,항동7가버스차고지 - 항동7가버스차고지,2023-10,일반인,0,0,25,14,31,51,40,105,38,395,36,399,44,420,78,317,56,295,71,386,104,241,124,223,149,267,149,269,146,328,107,264,88,208,106,195,110,195,78,137,0,0,0,0,0,0,0,0,
인하대후문,37167,27,항동7가버스차고지 - 항동7가버스차고지,2023-10,어린이,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,3,1,7,1,0,4,12,2,3,2,0,5,3,5,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,27,항동7가버스차고지 - 항동7가버스차고지,2023-10,청소년,0,0,0,0,0,1,1,1,2,20,1,12,1,14,5,10,10,26,3,45,9,6,25,41,29,57,35,57,47,40,28,29,16,13,20,15,12,3,3,5,0,0,0,0,0,0,0,0,
인하대후문,37167,27,항동7가버스차고지 - 항동7가버스차고지,2023-10,경로,0,0,0,0,0,0,0,0,0,2,0,1,4,1,1,1,1,1,1,4,0,2,0,2,0,3,0,3,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,27,항동7가버스차고지 - 항동7가버스차고지,2023-10,장애인,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,3,1,1,0,0,2,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,27,항동7가버스차고지 - 항동7가버스차고지,2023-10,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,511,독배로317번길(삼거리) - SK스카이뷰,2023-10,일반인,0,0,33,69,130,598,259,1119,288,5372,203,5149,245,6913,253,4589,340,4414,323,4182,389,3320,408,1963,451,1861,486,2269,383,2438,341,2132,291,1647,287,1465,256,1450,150,1308,0,0,0,0,0,0,0,0,
인하대후문,37167,511,독배로317번길(삼거리) - SK스카이뷰,2023-10,어린이,0,0,0,0,0,2,2,2,0,1,1,4,0,7,1,25,6,9,1,17,13,22,14,12,14,8,13,12,8,15,4,7,9,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,
인하대후문,37167,511,독배로317번길(삼거리) - SK스카이뷰,2023-10,청소년,0,0,0,1,0,15,10,71,5,281,8,235,4,266,9,154,23,214,28,167,27,151,43,105,37,168,58,147,73,140,53,111,41,63,35,50,19,67,7,56,0,0,0,0,0,0,0,0,
인하대후문,37167,511,독배로317번길(삼거리) - SK스카이뷰,2023-10,경로,0,0,0,0,0,20,1,10,2,8,4,23,3,12,3,26,4,33,2,21,3,17,5,13,2,23,4,18,0,14,0,17,0,4,1,5,0,3,0,1,0,0,0,0,0,0,0,0,
