정류장명,정류장번호,노선,기종점,일자,이용자유형,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
정석항공과학고,37168,1601,인하대후문 - 인하대정문,2023-01,일반인,24,1,5,0,1,0,12,0,7,1,4,0,6,0,8,0,10,0,11,0,11,0,7,0,17,0,36,0,24,0,17,0,3,0,22,0,14,0,34,0,0,0,0,0,0,0,0,0,
정석항공과학고,37168,1601,인하대후문 - 인하대정문,2023-01,청소년,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37168,27,항동7가버스차고지 - 항동7가버스차고지,2023-01,일반인,0,0,19,2,54,20,51,12,90,62,148,65,133,74,169,99,240,103,272,110,323,130,339,158,549,161,451,226,534,477,260,263,233,190,190,156,153,252,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37168,27,항동7가버스차고지 - 항동7가버스차고지,2023-01,어린이,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,2,4,7,8,8,3,5,4,6,4,10,3,2,5,0,3,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37168,27,항동7가버스차고지 - 항동7가버스차고지,2023-01,청소년,0,0,0,0,1,1,0,5,5,8,3,2,3,3,5,7,27,18,37,15,41,17,42,36,81,28,31,32,41,26,17,14,18,10,27,3,18,6,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37168,27,항동7가버스차고지 - 항동7가버스차고지,2023-01,경로,0,0,0,0,0,0,0,1,3,0,2,0,2,2,2,2,4,3,1,7,4,9,3,3,3,6,2,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37168,27,항동7가버스차고지 - 항동7가버스차고지,2023-01,장애인,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37168,27,항동7가버스차고지 - 항동7가버스차고지,2023-01,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37168,511,독배로317번길(삼거리) - SK스카이뷰,2023-01,일반인,0,0,224,6,681,11,1389,50,1153,102,801,62,725,69,936,57,1001,61,1013,62,881,84,945,80,1066,101,1069,127,868,203,557,140,502,126,436,159,354,198,116,65,0,0,0,0,0,0,0,0,
정석항공과학고,37168,511,독배로317번길(삼거리) - SK스카이뷰,2023-01,어린이,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,1,1,3,0,2,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37168,511,독배로317번길(삼거리) - SK스카이뷰,2023-01,청소년,0,0,1,0,9,0,4,5,3,34,20,5,26,10,36,10,85,10,72,2,92,2,74,2,250,3,92,6,51,7,28,1,21,2,9,4,1,9,6,9,0,0,0,0,0,0,0,0,
정석항공과학고,37168,511,독배로317번길(삼거리) - SK스카이뷰,2023-01,경로,0,0,12,0,0,0,5,1,54,2,7,5,25,2,9,0,23,1,19,0,10,0,31,1,23,3,14,1,10,2,8,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,
정석항공과학고,37168,511,독배로317번길(삼거리) - SK스카이뷰,2023-01,장애인,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,2,0,2,0,1,0,2,0,1,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37168,511,독배로317번길(삼거리) - SK스카이뷰,2023-01,국가유공자,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
