정류장명,정류장번호,노선,기종점,일자,이용자유형,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),Unnamed: 54
정석항공과학고,37168,1601,인하대후문 - 인하대정문,2023-05,일반인,35,0,7,0,1,0,2,0,6,0,11,0,0,0,10,0,17,0,23,0,67,0,3,0,42,1,38,0,61,0,42,2,19,0,35,0,74,0,146,1,0,0,0,0,0,0,0,0,
정석항공과학고,37168,1601,인하대후문 - 인하대정문,2023-05,청소년,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,10,0,2,0,2,0,4,0,2,0,1,0,4,0,6,0,0,0,0,0,0,0,0,0,
정석항공과학고,37168,27,항동7가버스차고지 - 항동7가버스차고지,2023-05,일반인,0,0,36,5,57,10,114,33,122,147,148,105,227,109,254,124,311,120,384,121,551,139,714,191,905,198,790,251,873,447,535,313,410,244,459,184,373,211,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37168,27,항동7가버스차고지 - 항동7가버스차고지,2023-05,어린이,0,0,0,0,0,0,35,2,0,0,0,0,0,0,0,1,0,2,5,2,3,9,10,3,3,6,4,1,4,7,2,8,1,10,2,4,0,0,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37168,27,항동7가버스차고지 - 항동7가버스차고지,2023-05,청소년,0,0,5,1,0,2,12,18,10,143,2,13,6,13,11,11,60,11,76,7,61,15,195,31,191,50,154,48,105,45,85,37,67,13,69,9,73,3,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37168,27,항동7가버스차고지 - 항동7가버스차고지,2023-05,경로,0,0,0,0,3,0,0,1,12,1,11,1,4,1,0,4,9,5,12,4,6,11,5,3,2,1,3,5,2,2,3,4,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37168,27,항동7가버스차고지 - 항동7가버스차고지,2023-05,장애인,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,1,0,0,1,0,3,0,1,0,1,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37168,27,항동7가버스차고지 - 항동7가버스차고지,2023-05,국가유공자,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
정석항공과학고,37168,511,독배로317번길(삼거리) - SK스카이뷰,2023-05,일반인,0,0,199,8,620,17,1241,34,1098,168,939,87,909,75,1080,66,1337,82,1230,84,1266,70,1522,94,1607,87,1737,102,1553,144,830,136,778,119,684,184,703,185,279,92,0,0,0,0,0,0,0,0,
정석항공과학고,37168,511,독배로317번길(삼거리) - SK스카이뷰,2023-05,어린이,0,0,0,0,0,0,0,1,2,32,0,2,1,0,1,0,1,0,4,0,5,1,11,0,4,4,1,1,2,2,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,
