정류장명,정류장번호,노선,기종점,일자,이용자유형,04(승차),04(하차),05(승차),05(하차),06(승차),06(하차),07(승차),07(하차),08(승차),08(하차),09(승차),09(하차),10(승차),10(하차),11(승차),11(하차),12(승차),12(하차),13(승차),13(하차),14(승차),14(하차),15(승차),15(하차),16(승차),16(하차),17(승차),17(하차),18(승차),18(하차),19(승차),19(하차),20(승차),20(하차),21(승차),21(하차),22(승차),22(하차),23(승차),23(하차),00(승차),00(하차),01(승차),01(하차),02(승차),02(하차),03(승차),03(하차),
장미아파트,37092,111-2,동춘동차고지 - 동춘동차고지,2023-07,일반인,0,0,13,15,77,46,185,46,279,143,258,73,203,54,190,60,182,73,191,83,193,57,194,95,238,113,129,143,134,182,109,135,50,82,35,97,35,133,0,0,0,0,0,0,0,0,0,0,
장미아파트,37092,111-2,동춘동차고지 - 동춘동차고지,2023-07,어린이,0,0,0,0,0,0,0,0,0,2,4,1,1,0,3,0,0,0,5,1,1,1,3,1,1,1,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37092,111-2,동춘동차고지 - 동춘동차고지,2023-07,청소년,0,0,0,2,3,3,1,35,3,66,10,1,10,1,25,4,34,14,15,14,14,3,18,7,26,23,21,24,18,10,12,8,5,11,5,14,3,12,0,0,0,0,0,0,0,0,0,0,
장미아파트,37092,111-2,동춘동차고지 - 동춘동차고지,2023-07,경로,0,0,0,0,1,2,0,0,2,1,5,4,3,4,10,7,3,2,3,1,5,4,1,3,2,3,3,8,1,7,8,2,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,
장미아파트,37092,111-2,동춘동차고지 - 동춘동차고지,2023-07,장애인,0,0,0,0,1,0,1,0,2,0,1,1,0,1,1,2,2,0,1,0,2,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37092,111-2,동춘동차고지 - 동춘동차고지,2023-07,국가유공자,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37092,515,인천지방법원 - 인천지방법원,2023-07,일반인,0,0,40,3,25,0,90,2,161,7,96,8,60,6,74,9,93,1,53,3,75,7,91,13,107,10,118,13,97,16,50,4,29,9,32,3,19,19,29,2,0,0,0,0,0,0,0,0,
장미아파트,37092,515,인천지방법원 - 인천지방법원,2023-07,어린이,0,0,0,0,0,0,14,0,5,0,2,1,0,0,3,0,1,0,4,0,1,0,7,0,21,1,4,0,3,0,3,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37092,515,인천지방법원 - 인천지방법원,2023-07,청소년,0,0,1,0,3,1,26,0,14,0,17,0,11,0,19,0,14,1,34,1,16,2,37,3,38,2,24,3,22,2,11,15,9,2,6,2,9,3,12,1,0,0,0,0,0,0,0,0,
장미아파트,37092,515,인천지방법원 - 인천지방법원,2023-07,경로,0,0,0,0,0,0,0,0,1,0,1,0,8,0,10,0,3,0,2,0,1,0,1,1,2,1,4,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37092,515,인천지방법원 - 인천지방법원,2023-07,장애인,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
장미아파트,37092,517,기점(미정차) - 신창아파트,2023-07,일반인,0,0,0,0,2,23,0,48,5,58,6,39,10,41,5,53,2,37,1,53,9,26,7,90,5,39,3,60,3,130,1,96,0,51,0,25,1,49,1,30,0,3,0,0,0,0,0,0,
장미아파트,37092,517,기점(미정차) - 신창아파트,2023-07,어린이,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,2,0,5,1,6,0,4,0,7,0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
장미아파트,37092,517,기점(미정차) - 신창아파트,2023-07,청소년,0,0,0,0,0,0,0,6,0,9,1,2,0,6,0,8,1,2,0,6,0,5,0,7,1,9,0,7,0,5,0,4,1,4,0,3,0,3,0,2,0,0,0,0,0,0,0,0,
장미아파트,37092,517,기점(미정차) - 신창아파트,2023-07,경로,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,4,0,2,0,5,0,3,1,9,0,1,0,1,0,1,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
